sharpness,saturation,brightness,entropy,contrast,colorfulness,id
46.95265882352941,66.1108831372549,4.480602,103.776806388096,57.96050408199342,70.95511464527158,11572
53.93309163943355,61.91486928104575,3.613378363715278,62.82465840928818,76.97391732790753,70.1940357991201,1622
46.65772198705785,51.40733388475324,4.318020264681555,373.8821624800485,53.93035915217175,46.703916013560985,1636
42.39249727668845,64.1224741285403,3.9300528971354165,93.69409293984192,71.29671174735547,60.478097698349785,1150
64.95498260601653,59.24038699158106,3.899162330996058,134.22671668056415,58.18392848447675,82.8260453000807,2465
49.170409497132184,66.74565719621182,3.6144051020408163,46.879736832392055,57.36140300012465,79.23306412311034,177
41.23732403776325,56.31626318082789,3.6838106666666666,91.21150071743524,76.49569686683618,45.87663800121759,611
48.79338235294118,72.9083401416122,4.936363932291667,294.8731557598526,44.696331817456944,67.58808104792186,89
39.81834490740741,61.97313453159041,3.515571831597222,45.19914336298718,73.47824971490846,52.45465859269659,1391
45.38308142701525,53.831913807189544,4.079138726128472,152.24535782809784,61.253409329396,51.86908151634108,188
35.3814569644154,78.2483911111111,3.101501037037037,15.126368958185878,61.18796914739275,54.59660972702111,822
60.37481132897604,63.66976,4.064001333333334,111.1832128672996,49.01462956166737,85.49920406399006,4200
50.44502655228758,64.90430283224401,4.0951529947916665,104.08832035302056,46.88902164391068,71.47924025572836,2117
57.14240196078431,51.22431236383442,4.448387315538194,253.41388777350926,53.13800121750864,52.69744440273118,2103
56.74477397549641,69.39830512686697,3.7419565906210392,320.6882364812192,71.57940805962028,90.06512802412976,2665
44.48378352941177,48.98359215686275,4.7607175,600.322589760256,38.036024841868844,43.98449259259546,48
56.66760598402324,57.39614442992011,4.775258074074074,244.54514885000603,55.02869939316762,58.2482499533557,1344
49.238225708061,75.79652461873638,3.161930888888889,83.49165283361167,70.8430627188483,91.82180753156516,808
57.64557461873638,75.22051334422657,3.800175509982639,179.52322425944007,51.414033811304336,86.60148016321766,1422
40.69579248366013,79.6937908496732,3.8740946903935187,335.2820623666081,46.1249617047468,83.29786178959662,4599
45.026174428104575,67.42894199346405,3.9089668782552085,240.72419658024037,68.420373262193,69.02240650564545,1393
71.89877450980393,64.5796160130719,3.9730048285590276,48.45276823453433,43.82939267234142,79.17680645985263,3976
52.87863902505447,51.80375816993464,4.52645751953125,122.09379504903042,58.03836718724796,57.01338149801413,377
31.303858474945535,77.00711459694989,3.004598,582.5493243315484,66.45487706987853,55.70782957838389,1185
72.02323520697168,75.07884339869281,3.2322937777777776,135.19395998955068,48.530006878722965,108.62028091958325,2507
25.696762663398694,57.39202750544662,4.577834201388889,145.66614404047743,63.24937597797048,48.56177868666421,1032
57.52072440087146,62.64917619825708,4.212821451822917,189.05591065781093,59.24746438153076,69.68237334107926,1967
57.60935947712418,72.73365286855483,3.820868287037037,38.23693953074074,49.34432978363666,81.77131841068962,1797
41.22914765432099,77.93634997821351,4.235961185185185,1253.2877801077923,72.09164083773486,68.25242565792513,203
44.56167960239652,61.78014705882353,3.5090977647569446,98.53616402723054,64.51029807762787,53.09627833846907,940
41.4703937254902,76.02767941902687,4.290086814814815,347.5758204309423,49.887198911145084,51.81497840978566,1218
28.36151279956427,67.16452205882354,3.5908704969618057,88.61907947907156,68.36109393998157,42.245802272345294,1556
46.433944938922316,71.07314783901727,4.2827191764279675,79.02386370601214,57.956696318354744,75.80659254226597,1542
36.25892224945534,63.802308006535945,3.782144097222222,67.63044810202797,68.04867361909714,40.15074177131279,968
70.26191616557735,55.58578196078432,4.6798897777777775,2413.195469350802,56.25775311410449,71.052360848823,1224
48.461785098039215,65.32202039215686,4.992425,696.3831020490239,44.87251423267192,52.68615972894298,997
65.47482352941176,59.69175843137255,5.3533725,1595.6271888125439,56.99164018739647,84.46710921735328,2922
38.290308415032676,41.45318287037037,3.8191959635416666,196.06811332174115,67.89197465816157,51.71344969370519,2089
64.81288807189543,67.43395288671024,4.680040690104167,360.10985283151217,63.00776846122017,70.75177260192679,772
64.11356583877996,62.845858300653596,4.507161333333333,189.4572508182471,62.5217158706132,61.87920521402917,996
43.25656998910675,55.8469362745098,4.12041259765625,334.70712401919894,57.528173769617986,47.44876208095323,1543
70.08912717864924,72.06430419389979,4.593308919270833,333.7030864297326,63.5982063103579,97.60833255442702,1225
46.27215361909859,68.64907961530352,4.478336228287842,341.96756287637595,60.98261104818482,64.9910145513459,4349
30.887134117647058,74.0350556862745,4.627068,259.81410624,57.42107756820118,37.077572377298296,2738
51.41195061728395,70.81501815541031,3.879128703703704,234.64276152475216,68.45411595044668,79.11975864625046,4407
40.34825708061002,44.825462962962966,4.225124782986111,1699.4173303053133,77.3159478623061,36.41959193411403,3195
21.56076549019608,59.541402352941176,4.8294505,285.11944849689604,31.554973827316417,27.801068440918314,202
41.22141002178649,54.39849411764706,4.168335555555555,162.71473858320988,69.27829790693453,52.56816185542943,558
58.42628903413217,43.107443943761076,3.5779384489302966,90.88468690299297,45.91870029147473,47.619783544411305,1755
47.63902505446623,50.136917892156866,4.599313693576389,1651.2772238903467,72.47272908284204,45.773822324792924,8017
33.33267241830065,66.45187206971677,3.4507091111111112,21.28658921294204,63.1778135289904,34.850743817876904,1033
50.36084218409586,66.60600490196079,4.006932779947917,43.10062489996546,65.08120282768229,67.44751681578825,1769
57.64557461873638,75.22051334422657,3.800175509982639,179.52322425944007,51.414033811304336,86.60148016321766,362
50.961745402769616,47.845338496321844,3.7497295768578125,104.99433310206179,59.65103980972543,51.8514842455959,438
36.30388612926652,63.61402562091503,4.3758331851851855,2573.3883523801283,63.66127366054699,57.05878524852612,4995
35.130324074074075,66.42865604575164,4.104587944878472,107.99827238667335,50.57335702804472,44.332161278996935,1147
43.52306985294118,64.13822167755991,4.4038918728298615,259.3129168531582,59.51912021889782,58.910961750330976,389
43.432730800653594,53.132376770152504,4.690067274305555,2521.8995290771486,67.17612962707273,58.987923301264345,160
17.797323668804015,73.30876560418797,3.6441275671406004,127.37524146321964,56.30235598469398,44.52109936328232,2843
66.0633537254902,65.43302274509804,4.362194,694.1882131135999,58.693124588639854,51.16894953502436,1392
25.955613425925925,49.25454793028322,4.213602701822917,234.06338750889967,65.21162831086865,31.298811933944968,1386
47.00770356753813,69.8208401416122,3.8425862630208334,165.08719849027938,45.60612066348248,64.12809907301315,174
49.1760348583878,56.32488766339869,4.086930338541666,94.0589860648155,65.74034154416817,70.60242494418324,809
65.21081307189543,57.515064052287585,4.464093,2079.6043783786226,66.47246669241592,80.39205298656839,1345
35.49136029411765,59.00208333333333,3.5705167643229165,35.639813662757376,52.585844462036235,56.509714008701614,49
40.50957385620915,70.38479244734931,3.175661037037037,61.0072579201777,61.02134816342735,62.33429061119867,821
40.00057446623094,57.40298039215686,2.8479,51.210884871698745,66.76522895151889,63.63388315133499,1379
59.108090980392156,54.788355904139436,3.3527542222222224,72.95468508377762,67.09058863638656,88.43327816709883,75
56.216470588235296,61.44525176470588,5.320782,2488.822867695616,55.848705241156665,65.74667442069405,2670
61.78332652505446,66.23705065359478,4.097467990451389,138.03052573733743,59.09847461433642,69.0063296581227,3224
43.365226666666665,65.27011764705883,4.219118,515.7464975616001,61.106201913882884,72.66692373731058,71
34.613709803921566,61.02455494553377,4.867492,1581.0458334540713,65.4910131015798,38.146195093589874,65
46.60725960784314,62.56421925925926,3.9374742222222223,81.46358636294329,58.05770446290607,62.539439357195434,825
31.47148352396514,66.99398148148148,3.4916365559895834,80.21570511988767,58.98161388895984,54.07349369874171,2106
36.91857638888889,54.56523352396514,3.7474663628472222,119.41224191363183,55.2766226162673,35.801125061886374,602
29.93390989106754,83.34471529411765,2.602116222222222,35.874305333331556,41.279628230500705,52.0998407334077,1625
41.61458673747277,70.440625,4.899158528645834,428.4351690197121,49.39741340783003,65.2060187936058,1631
66.79444705882354,61.40336941176471,4.8463125,813.846696481536,70.70195734885986,77.6747961124417,1157
69.34822303921568,75.07276007625272,4.419015570746528,473.1759586106993,57.85595299492449,80.62584408809546,372
40.24610566448802,72.81228213507626,3.5451771375868057,97.61133012384369,75.31233000978962,64.68947723701206,3783
30.833585239651416,42.10696827342048,3.0770228407118054,68.59728112676999,56.037420187872186,35.90615150615002,400
63.59673883442266,72.89714052287582,3.828666720920139,43.17444850433727,62.588650693583176,86.60798263861219,3967
47.99662649782135,62.020526960784316,3.685482855902778,74.58492463661008,66.89996458833647,62.00840461747717,9319
36.917889673202616,62.768037647058826,3.448664,243.60388584476402,46.761012576828,60.92144247115155,1023
38.587966367102396,64.6656045751634,3.8488099500868054,166.4067759043329,67.94763184439955,49.413084530398976,2502
62.01487795780016,56.94977602620867,4.534159636062862,1392.7001429499978,74.16214128862792,60.1742564562763,6002
33.31320990137876,69.22889662237557,4.384815517444364,141.55833046550788,59.93020738155661,59.250674741489085,1792
50.41251555555556,76.06991477124183,4.009530666666667,344.26390519494925,67.56464846020053,71.32106283004624,206
36.20241568627451,58.26977045751634,4.474459,1444.1207018069865,57.09383613389496,49.32792875252875,1786
39.16928,59.53803294117647,3.916265666666667,74.87882465178268,79.54131357230858,75.14448079527894,1976
38.372337962962966,47.01252723311547,4.011411675347222,149.25268539849614,63.036117729126154,50.55937846425638,1553
41.66526075708061,45.36272126906318,3.921669921875,280.4375080483331,56.99430682834022,49.558066281608816,7122
40.124609375,58.1560546875,3.8926824951171874,162.59872187422178,66.69087424308519,46.88481889013861,979
73.12574891067538,70.74398828976035,4.917192925347222,546.6412349628768,37.84695108764462,59.73189205867082,1235
43.998846997315354,68.44419410054309,2.8108533060367846,253.145691409803,55.54752160953578,58.7568965095482,5053
48.87118175528557,66.2534679956062,4.080193296804521,316.27281363522525,61.8440004116255,67.87375859002218,2728
34.601674836601305,70.57598039215686,3.0944203016493055,39.777164242354765,55.87271894801777,54.545810066352004,945
56.17153254901961,65.42241254901961,4.7275115,225.218189030144,56.7137117698498,77.59777279774681,2714
58.64296156862745,66.94347294117647,4.6915185,459.644261456896,48.4501099880269,83.17250590609335,992
56.086577478213506,65.24558142701525,4.828474934895834,511.01228076622084,47.57336519526752,67.90228648018984,993
24.966115555555554,67.63993516339869,2.962537111111111,45.10839555441461,50.7106682370549,37.25327765885655,987
42.88307625272331,53.23949891067538,4.4087708333333335,843.3804679573998,81.00137610024474,49.573544242577995,3386
34.63530433006536,49.43856889978213,4.229995659722222,129.93918157263866,72.32749171452295,44.66337326995802,4364
51.55276365690309,74.09381909142257,3.743536522633745,706.5466191185961,66.93873963682795,106.16499832044744,788
36.37343558460421,78.7945541902687,3.8719395555555556,133.4008562957622,37.888034807434835,73.49655147986523,3437
56.718151575889614,58.09784842411038,4.531879111111111,402.36873560028124,55.11367228038508,59.2690099148884,2729
52.871122685185185,60.833544389978215,4.01547607421875,59.82377603081598,49.81770159509415,77.27320227433654,3351
42.52421019607843,63.5747834422658,3.4629593333333335,158.0916212603132,47.989414909726335,45.15907377084672,1552
31.795348496732025,25.688976732026145,3.1198626666666667,613.7927111658222,75.29802501867383,59.49705549122451,1234
51.96043154684096,61.42965403050109,3.2008506666666667,301.33973864325515,68.939982624291,60.28669526398018,549
47.820125272331154,64.81863425925926,4.178482259114583,204.36052038559984,49.32548241969443,62.94151534702481,3806
42.74084286492375,88.12894199346405,2.886000162760417,64.83960347846582,45.00522344721417,80.73512737939888,207
25.242374727668846,43.78987949346405,3.761032986111111,60.90225477430083,64.89632302857193,25.725455653195468,2503
24.816996868191723,55.24140454793028,3.955743815104167,114.71660766642889,83.97771623025587,32.29953681183618,2259
47.2962962962963,70.44119008714597,5.054013671875,789.3595535084936,62.05165588980763,66.00535054507931,5495
54.144992296339545,56.34615157560129,4.772127791563276,410.22721785359187,53.43115607904001,84.25542625533753,373
55.75900054466231,62.347474128540306,4.1119607204861115,1239.7693052413188,75.08263520263183,68.43283344852716,1630
69.73774640522876,54.738769150326796,4.286081666666667,136.5609084313027,49.635643559095165,77.63643195730805,603
54.30699891067538,65.01564996368919,4.323824508101852,395.68845583449007,71.41881590367743,67.52917744540301,165
25.882063005296907,65.90432859399684,4.137782780410743,565.0606382399013,61.396469764019066,35.497399318756166,617
36.57355324074074,65.76156045751634,3.7137706163194446,203.9407165418731,66.43885764821552,46.66297566275257,3594
35.70090108932462,58.172536470588234,3.3706506666666667,47.397348740538476,66.91300375361175,51.2661567655516,3219
51.13717681917211,69.37007128540306,3.815986666666667,188.55977297491748,46.91658549968053,67.21980190739899,58
59.64202069716776,68.50052423747276,4.099798719618056,43.526701890308466,50.183298746234556,65.82961097149258,5132
41.17439746732026,61.235226034858385,4.6250992838541665,566.7855137077428,54.575363867965436,47.404285612033405,2887
50.993727581699346,39.45181281045752,4.469494666666667,585.4851634563397,59.58120529481305,52.40095459466454,66
37.55633169934641,82.12290305010893,3.7370646158854166,66.63999723923177,43.266890769580556,63.31081194454906,72
55.84975149782135,60.09351851851852,4.193917371961805,169.6489791453032,61.10620649982704,75.62676057177899,1418
40.08047272463926,74.0481143519273,3.6441449532548478,92.43725328879928,67.77019531169843,72.95550928065597,1395
50.75265619675991,55.48429080320912,4.723883491311216,740.2036055507083,55.08400147228821,47.41618962987392,99
56.821374591503265,58.55324074074074,3.8663815646701387,71.46997565149263,61.983911870636234,76.08688917246747,173
52.167094379084965,59.8315168627451,2.9146415555555554,161.3181812222221,55.96845112688067,53.33910357523911,629
36.27682121459695,67.11208469498911,3.751594780815972,37.33589017146428,41.010970108868825,53.41645053804972,1626
34.089506579520695,51.409786143790846,3.6008815555555556,162.17916077177276,60.01255580817075,53.26298523402305,2449
41.45103881219197,66.2887227053427,3.770236712536296,64.73015608778621,66.23388188179828,79.72447607818393,7294
34.57736587690632,76.90656318082789,3.6382755533854167,392.74166136795685,73.2968145470484,68.92337097127681,1815
54.82293709150327,50.59613289760349,4.078363444010416,138.1246335263558,47.81388825507466,60.85055563227324,359
52.0645939869281,63.99200209150327,4.731277333333333,3461.350422948427,78.71051123519457,80.8344381724026,1020
31.011296209150327,48.981308235294115,3.6304103333333333,70.46047194046395,81.8288129205958,41.38890245237757,2273
62.70620723311547,47.82154736383442,4.65818,661.5127726152436,50.11185451157745,64.76216191434821,577
42.54437636165577,52.78629153050109,4.57357421875,2470.159975752625,65.44015293633933,56.220135911109196,211
77.78633620915032,67.40878222222223,4.596303111111111,561.639127053937,52.09877896722401,91.64680389644339,205
36.91527437363835,65.48402096949891,4.208996039496528,107.09439631965424,54.01481899748186,48.200716633932636,3838
57.56106345315904,64.07979983660131,4.2037744140625,163.42252723155082,73.0479233760305,72.82526677354808,1544
41.384597472766885,70.53098945533769,4.766633777777778,834.3854258397796,57.12556209327301,73.24975012948488,3409
30.704087843137255,58.4108451416122,2.8691393333333335,25.593945323859536,68.31425068453512,35.257002100260394,3390
67.90981159041394,56.96093699346405,3.6299155555555553,167.1475093062913,63.937253796334105,62.79030868669621,761
25.182356345315903,57.52418981481482,3.5349278428819444,23.22653421163558,52.665896878906175,31.112193817857687,749
54.403831633986925,71.47625411764706,3.7909924444444445,276.54211789249126,52.22721495766139,85.17537016697881,985
59.44513888888889,44.06732026143791,4.4124365234375,104.77298169835292,53.13313816695474,46.02556786691094,990
37.55220247821351,64.76262935729848,3.5618929036458336,112.07322290950344,57.2563336825625,56.18756753375344,748
65.14667363834423,69.59491625272331,3.7867995555555556,44.780526330266646,60.5141147076581,79.6459650915982,2925
52.90189803921569,71.36074178649237,3.4049286666666667,82.36353458088277,59.580657398284934,80.81256480598381,3391
44.83678117647059,58.17956392156863,4.621705,996.4401144104959,73.30738842745237,60.85979156641855,2931
52.43211465141612,58.820411220043574,3.9805428059895833,130.15801561575879,78.31567922564797,60.74902564191797,2064
21.429960784313725,60.697675294117644,4.775018,189.496900766464,43.98847381275345,26.0236093296063,1579
51.35396582244009,60.91081154684096,4.897038302951389,616.9873204544444,55.91448776975909,54.98873972678647,2070
37.699120522875816,45.385146840958605,3.2288271111111113,183.6797697751197,72.06106500513097,35.33657235898767,4367
61.42832522875817,41.48449045751634,5.2347513333333335,6510.704579496848,52.46221412542495,40.83556844233694,953
62.46256808278867,74.5052151416122,3.77735107421875,42.451922447193986,56.362813462353714,96.75121417124694,5723
22.004318954248365,53.04796862745098,3.95089,664.5221159188196,62.07570094325265,45.174815658598625,1545
38.4173734204793,79.76485925925925,3.4216277777777777,228.89196037776566,44.40149189279228,59.67571179213816,1223
42.6264910130719,69.5802559912854,3.988441840277778,91.63325512092374,47.75340777286795,53.04387946112583,238
31.865678316569475,67.77315956322649,4.730460412508316,963.501863532654,61.42679303787033,48.29193472008902,204
44.28873229847495,58.8068082788671,4.205543348524306,264.54060083883667,56.9332125662208,56.945116243675336,3839
48.702633551198254,54.902923805374,4.504983111111111,314.839021629444,63.81208132342639,51.43845011708284,4603
44.18324482570806,65.72323665577342,3.988627658420139,106.93040621642595,71.79082031515323,63.172092465922056,2528
47.24649830065359,62.7981385620915,4.633436,1286.2902325799098,66.6574443733538,68.85201421185147,1747
31.255507450980392,62.96837647058823,4.698747,303.2478371484388,66.03621662518685,57.90009487119305,358
31.757911220043574,58.934375,3.5543416341145835,329.2707306632041,68.87386837000753,33.283693315278356,1182
38.44692265795207,67.55802015250545,3.5191270616319446,76.07067832093294,57.095789089471175,59.2783602571196,402
62.815754357298474,59.122372004357295,4.726775716145833,568.5877364908841,62.12250016008275,64.15605576646567,2312
34.23651279956427,47.07212690631808,3.8480064561631946,72.99227673704237,66.75046168927467,37.69449260745208,3030
38.04750800182899,71.58443745124936,3.693074417009602,15.211824401341703,45.34476046639413,64.04576952624646,1627
30.388299972766884,60.62474128540305,3.387328830295139,89.43456675267633,78.41709584997638,53.22280761894253,5327
33.965955201525055,68.73398692810457,4.0816861979166665,136.89998741570813,64.96115473116755,42.461676005807604,1633
49.22066085693537,56.26037581699347,4.412458043981482,209.70863232753425,52.80598939253351,65.01461834689532,4993
46.12781803921569,71.5985694117647,4.398116,176.45022715494397,49.906149213467316,62.38014063085559,2676
44.73739154684096,75.98708008714597,3.9908871111111113,58.243046926019936,50.40418797276627,79.45701768826237,2110
41.44705254901961,55.677562701525055,4.288232,207.26169937587844,62.73819838958723,58.46633049450294,1419
29.35197559912854,51.151030936819176,3.5800275555555556,97.72995782465107,69.95447038898648,61.15407966094621,199
40.91496119281046,63.07631399782135,4.042521158854167,123.15941927836734,59.00405997610875,51.25894582643967,6362
49.742395152505445,55.88255038126362,4.027496202256945,152.2137368920597,52.47263290927112,68.83354152106071,2104
29.24682338309285,80.86721115038813,4.573492883995703,403.5119411128616,39.958742454996845,69.00183861886019,67
32.74141476034858,55.461277913943356,4.284411349826389,952.3470277647751,58.70826214651317,39.36908673179958,1431
43.84759537617864,57.94035185073798,2.287045015997625,287.9086174283539,72.83348491794143,80.36457860436465,840
49.22501361655773,72.44408360566449,3.5676508246527776,47.80202869464262,75.90554325430834,82.59433642207699,854
56.50516775599129,57.96880732026144,3.282005333333333,111.8978510554151,54.842619558797644,54.79113740972139,1330
34.747061960784315,56.03292862745098,4.86073,644.040254816256,49.78106543656936,33.29211231574655,3527
41.65978690087146,56.706263616557735,4.7648388671875,925.7750438723991,64.11084375432458,59.040334963594375,28
40.75678954248366,68.70723206971678,3.0948082222222224,28.978762197886212,50.601354195431654,80.77705375443745,883
45.360706744236154,45.97666594843066,4.528987012987013,5453.422306471513,71.1317445713469,72.15709549627245,129
23.303397647058823,70.5204831372549,4.6717935,1251.174629176064,67.58530277747954,38.12640956097263,5195
47.902314814814815,60.13468137254902,3.9571378580729166,68.95414187090364,59.42389471725377,45.039975917489585,2822
59.17623910675381,61.86367783224401,4.030443522135417,65.38044534488253,56.79512637815622,67.0006581115361,667
58.540842864923746,55.49388276143791,3.8526679144965277,74.31774130884688,51.854657785458286,53.5456100197486,1481
63.836928104575165,68.81801470588235,4.212654893663195,129.61933079966673,46.11142640454247,61.32917422428769,4076
33.91299137254902,61.506603921568626,4.804461,230.80586844159998,48.88169576983581,38.25386683107777,1132
37.58589474336338,57.637111792584335,3.9403266192733017,594.888572509447,79.07594818538935,46.60229299726003,1654
24.860055424836602,71.17195712418301,3.351185,110.30292571198895,62.647391995364025,66.33106781787806,459
60.070104847494555,52.9120029956427,3.365518120659722,144.31852542740504,77.19472674698515,59.60240361044717,465
77.67906214337587,71.95672580143169,4.837161706349207,288.27033790942124,48.330956308421726,102.21992975329042,4089
34.37520406681191,68.0812683805374,3.013172148148148,119.68355080240309,51.76260831951602,68.24079995821631,303
29.16505991285403,56.61706835511983,4.209155815972222,269.46301299596246,92.29656884720434,48.22896453634602,1697
58.31335149769831,72.94541718324106,4.130153384871844,59.544796145691606,58.4061904907959,84.84416858075883,317
49.92373025599129,66.70802015250544,3.2218527560763888,100.73463488154945,66.91270169646211,62.918321640850934,288
34.77619825708061,57.48459967320262,4.288438042534723,50.510270459209245,51.22156103110582,42.398489779719654,3679
65.96862745098039,59.963235294117645,3.781318359375,63.966121859020625,43.863620425562374,63.05920223564335,2567
62.31348148148148,60.14423703703704,4.099458055555556,390.2166300185922,54.718156797522376,69.08831105446396,2229
37.73103267973856,57.802313725490194,4.369627430555555,249.77195097832563,62.37459954493189,55.024749789655154,4894
50.26677333333333,71.16549647058824,4.578127,356.9520853504,71.92413537494629,61.18766863516825,1052
35.14761202614379,61.67463320261438,4.098626,146.36813263227447,62.36019769181103,39.80812414093457,1907
63.46881808278867,46.24446827342048,3.564094509548611,121.82375332290745,73.65619905035045,64.56136966905498,277
43.119485294117645,76.14003948801744,4.212674696180556,146.36716859525987,61.06822452052505,83.66195077685929,3686
22.892371474219317,72.32619828612927,4.072920888888889,386.7840891731685,66.3043029962843,54.25956693886836,934
51.65745359477124,64.12707973856209,3.7279108888888888,388.21880755358023,69.11795401116159,72.4950209969038,920
41.56599215686275,55.480414814814814,4.254757777777778,148.37384466084274,62.51910649450375,58.302744850403016,3447
41.64604161598469,58.73849397492661,4.475480148883375,175.77695233878254,54.88680844660716,71.04047437341411,14078
47.29237813180828,61.22474128540305,3.9141908094618056,125.31740683005881,56.551275494823514,70.46224618535167,713
36.17217456427015,56.03324482570806,4.105127766927083,208.4401349770712,68.87332678936424,43.76614994924775,707
33.12894539760349,56.833735021786495,3.15703369140625,8.84164639575982,57.39333620960338,31.73951712580976,706
31.784856118373277,86.08466775599129,3.851818938078704,209.05455953548096,42.42080940485836,67.16715244110517,1286
47.02576662309368,65.52125908496733,4.487704,718.4951611853243,54.55702447082317,51.92723067879719,2957
60.44564270152505,59.67264433551198,3.840512152777778,135.30257851189037,69.80434889555706,72.26963728474166,1251
57.751736111111114,50.68990332244009,3.429021267361111,11.052048505147296,58.983248815566654,61.789893624643234,1245
31.555238970588235,54.93524305555555,4.853829210069445,814.039449061848,59.44556886965422,45.47665708046128,909
49.4041496459695,60.940032679738565,4.047150065104167,421.09544677954676,63.99977443437296,71.20776209405702,2764
67.64811410675381,70.54492102396514,4.837122938368055,1209.4442274074781,51.02328898288447,99.28989700016015,3308
37.72895372549019,75.58140862745098,4.487247,1197.5413437992956,61.0002025901129,69.99171102503601,504
54.83739433551198,54.65562091503268,4.303120486111111,363.9251299375001,66.31076300739771,68.94527618966504,2599
49.97151075708061,61.463997821350766,3.333301052517361,62.20252119485243,78.42535093630363,72.79715179816594,1084
